"No.","Time","Source","Destination","Protocol","Length","Info"
"978","185.812818","169.229.60.105","192.168.1.164","TCP","946","80  >  1233 [ACK] Seq=26153 Ack=311 Win=64240 Len=892 [TCP segment of a reassembled PDU]"
"979","185.815617","169.229.60.105","192.168.1.164","TCP","1514","80  >  1233 [ACK] Seq=27045 Ack=311 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"980","185.815636","192.168.1.164","169.229.60.105","TCP","54","1233  >  80 [ACK] Seq=311 Ack=28505 Win=17520 Len=0"
"981","185.817078","169.229.60.105","192.168.1.164","TCP","1514","80  >  1233 [ACK] Seq=28505 Ack=311 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"982","185.818854","169.229.60.105","192.168.1.164","TCP","1514","80  >  1233 [ACK] Seq=29965 Ack=311 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"983","185.818874","192.168.1.164","169.229.60.105","TCP","54","1233  >  80 [ACK] Seq=311 Ack=31425 Win=17520 Len=0"
"984","185.890170","169.229.60.105","192.168.1.164","TCP","1514","80  >  1233 [ACK] Seq=31425 Ack=311 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"985","185.891466","169.229.60.105","192.168.1.164","HTTP","1386","HTTP/1.1 206 Partial Content  (application/pdf) (application/pdf) (application/pdf)"
"986","185.891494","192.168.1.164","169.229.60.105","TCP","54","1233  >  80 [ACK] Seq=311 Ack=34217 Win=17520 Len=0"
"987","194.318386","192.168.1.164","142.104.100.111","TCP","62","1234  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"988","194.322515","142.104.100.111","192.168.1.164","TCP","62","80  >  1234 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"989","194.322538","192.168.1.164","142.104.100.111","TCP","54","1234  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"990","194.322609","192.168.1.164","142.104.100.111","HTTP","510","GET /~wkui/research/researchProjects.htm HTTP/1.1 "
"991","194.328231","142.104.100.111","192.168.1.164","TCP","60","80  >  1234 [ACK] Seq=1 Ack=457 Win=6432 Len=0"
"992","194.334355","142.104.100.111","192.168.1.164","TCP","346","80  >  1234 [PSH, ACK] Seq=1 Ack=457 Win=6432 Len=292 [TCP segment of a reassembled PDU]"
"993","194.343629","142.104.100.111","192.168.1.164","HTTP","639","HTTP/1.1 200 OK  (text/html)"
"994","194.343650","192.168.1.164","142.104.100.111","TCP","54","1234  >  80 [ACK] Seq=457 Ack=878 Win=16643 Len=0"
"995","194.390865","192.168.1.164","142.104.100.111","HTTP","548","GET /~wkui/research/current_research_projects.htm HTTP/1.1 "
"996","194.392019","192.168.1.164","142.104.100.111","TCP","62","1235  >  80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM"
"997","194.404985","142.104.100.111","192.168.1.164","TCP","62","80  >  1235 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"998","194.405046","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"999","194.405354","192.168.1.164","142.104.100.111","HTTP","536","GET /~wkui/research/ProjectsIndex.htm HTTP/1.1 "
"1000","194.409604","142.104.100.111","192.168.1.164","TCP","345","80  >  1234 [PSH, ACK] Seq=878 Ack=951 Win=7504 Len=291 [TCP segment of a reassembled PDU]"
"1001","194.412901","142.104.100.111","192.168.1.164","HTTP","585","HTTP/1.1 200 OK  (text/html)"
"1002","194.412914","192.168.1.164","142.104.100.111","TCP","54","1234  >  80 [ACK] Seq=951 Ack=1700 Win=17520 Len=0"
"1003","194.438752","142.104.100.111","192.168.1.164","TCP","60","80  >  1235 [ACK] Seq=1 Ack=483 Win=6432 Len=0"
"1004","194.446383","142.104.100.111","192.168.1.164","TCP","347","80  >  1235 [PSH, ACK] Seq=1 Ack=483 Win=6432 Len=293 [TCP segment of a reassembled PDU]"
"1005","194.452802","192.168.1.164","142.104.100.111","HTTP","530","GET /~wkui/research/our-lab.htm HTTP/1.1 "
"1006","194.454526","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=294 Ack=483 Win=6432 Len=1460 [TCP segment of a reassembled PDU]"
"1007","194.454544","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=483 Ack=1754 Win=17520 Len=0"
"1008","194.497057","142.104.100.111","192.168.1.164","HTTP","903","HTTP/1.1 200 OK  (text/html)"
"1009","194.497588","142.104.100.111","192.168.1.164","TCP","345","80  >  1234 [PSH, ACK] Seq=1700 Ack=1427 Win=8576 Len=291 [TCP segment of a reassembled PDU]"
"1010","194.505431","142.104.100.111","192.168.1.164","HTTP","747","HTTP/1.1 200 OK  (text/html)"
"1011","194.505469","192.168.1.164","142.104.100.111","TCP","54","1234  >  80 [ACK] Seq=1427 Ack=2684 Win=16536 Len=0"
"1012","194.525570","192.168.1.164","142.104.100.111","HTTP","356","GET /~wkui/research/lab.JPG HTTP/1.1 "
"1013","194.565891","142.104.100.111","192.168.1.164","TCP","330","80  >  1235 [PSH, ACK] Seq=2603 Ack=785 Win=7504 Len=276 [TCP segment of a reassembled PDU]"
"1014","194.585112","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=2879 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1015","194.585133","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=4339 Win=17520 Len=0"
"1016","194.586524","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=4339 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1017","194.630743","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=5799 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1018","194.630764","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=7259 Win=17520 Len=0"
"1019","194.631821","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=7259 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1020","194.633625","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=8719 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1021","194.633640","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=10179 Win=17520 Len=0"
"1022","194.640031","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=10179 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1023","194.641509","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=11639 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1024","194.641524","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=13099 Win=17520 Len=0"
"1025","194.642947","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [PSH, ACK] Seq=13099 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1026","194.663146","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=14559 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1027","194.663163","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=16019 Win=17520 Len=0"
"1028","194.666313","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=16019 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1029","194.669214","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=17479 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1030","194.669229","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=18939 Win=17520 Len=0"
"1031","194.671319","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [PSH, ACK] Seq=18939 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1032","194.672739","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=20399 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1033","194.672755","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=21859 Win=17520 Len=0"
"1034","194.674260","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=21859 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1035","194.685485","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=23319 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1036","194.685501","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=24779 Win=17520 Len=0"
"1037","194.686861","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=24779 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1038","194.688604","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=26239 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1039","194.688619","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=27699 Win=17520 Len=0"
"1040","194.699232","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=27699 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1041","194.700670","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=29159 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1042","194.700684","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=30619 Win=17520 Len=0"
"1043","194.702859","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=30619 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1044","194.708938","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [PSH, ACK] Seq=32079 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1045","194.708955","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=33539 Win=17520 Len=0"
"1046","194.710436","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=33539 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1047","194.711508","142.104.100.111","192.168.1.164","TCP","702","80  >  1235 [PSH, ACK] Seq=34999 Ack=785 Win=7504 Len=648 [TCP segment of a reassembled PDU]"
"1048","194.711522","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=35647 Win=17520 Len=0"
"1049","194.732989","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=35647 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1050","194.734330","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=37107 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1051","194.734348","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=38567 Win=17520 Len=0"
"1052","194.735721","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=38567 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1053","194.737099","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=40027 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1054","194.737114","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=41487 Win=17520 Len=0"
"1055","194.740829","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=41487 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1056","194.742348","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=42947 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1057","194.742362","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=44407 Win=17520 Len=0"
"1058","194.743786","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=44407 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1059","194.745595","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=45867 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1060","194.745610","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=47327 Win=17520 Len=0"
"1061","194.747039","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=47327 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1062","194.748799","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [PSH, ACK] Seq=48787 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1063","194.748825","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=50247 Win=17520 Len=0"
"1064","194.750194","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=50247 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1065","194.751974","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=51707 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1066","194.751993","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=53167 Win=17520 Len=0"
"1067","194.801990","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=53167 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1068","194.803441","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=54627 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1069","194.803459","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=56087 Win=17520 Len=0"
"1070","194.804818","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=56087 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1071","194.807895","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=57547 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1072","194.807910","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=59007 Win=17520 Len=0"
"1073","194.809458","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=59007 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1074","194.811543","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=60467 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1075","194.811558","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=61927 Win=17520 Len=0"
"1076","194.815204","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=61927 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1077","194.816645","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=63387 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1078","194.816658","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=64847 Win=17520 Len=0"
"1079","194.818085","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=64847 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1080","194.819465","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=66307 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1081","194.819480","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=67767 Win=17520 Len=0"
"1082","194.821247","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=67767 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1083","194.823054","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [PSH, ACK] Seq=69227 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1084","194.823070","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=70687 Win=17520 Len=0"
"1085","194.827153","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=70687 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1086","194.829630","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=72147 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1087","194.829645","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=73607 Win=17520 Len=0"
"1088","194.864001","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=73607 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1089","194.866669","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=75067 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1090","194.866688","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=76527 Win=17520 Len=0"
"1091","194.868189","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=76527 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1092","194.869998","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=77987 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1093","194.870017","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=79447 Win=17520 Len=0"
"1094","194.871436","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=79447 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1095","194.875040","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=80907 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1096","194.875055","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=82367 Win=17520 Len=0"
"1097","194.876543","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=82367 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1098","194.878367","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=83827 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1099","194.878383","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=85287 Win=17520 Len=0"
"1100","194.879828","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=85287 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1101","194.881608","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=86747 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1102","194.881624","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=88207 Win=17520 Len=0"
"1103","194.883107","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=88207 Ack=785 Win=7504 Len=1460 [TCP segment of a reassembled PDU]"
"1104","194.883942","142.104.100.111","192.168.1.164","HTTP","308","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1105","194.883955","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=785 Ack=89921 Win=17520 Len=0"
"1106","197.268428","192.168.1.164","142.104.100.111","HTTP","536","GET /~wkui/research/SensorScheduling.htm HTTP/1.1 "
"1107","197.276264","142.104.100.111","192.168.1.164","TCP","346","80  >  1234 [PSH, ACK] Seq=2684 Ack=1909 Win=9648 Len=292 [TCP segment of a reassembled PDU]"
"1108","197.287979","142.104.100.111","192.168.1.164","TCP","1514","80  >  1234 [ACK] Seq=2976 Ack=1909 Win=9648 Len=1460 [TCP segment of a reassembled PDU]"
"1109","197.287999","192.168.1.164","142.104.100.111","TCP","54","1234  >  80 [ACK] Seq=1909 Ack=4436 Win=17520 Len=0"
"1110","197.289450","142.104.100.111","192.168.1.164","TCP","1514","80  >  1234 [ACK] Seq=4436 Ack=1909 Win=9648 Len=1460 [TCP segment of a reassembled PDU]"
"1111","197.293792","142.104.100.111","192.168.1.164","HTTP","1013","HTTP/1.1 200 OK  (text/html)"
"1112","197.293804","192.168.1.164","142.104.100.111","TCP","54","1234  >  80 [ACK] Seq=1909 Ack=6855 Win=17520 Len=0"
"1113","197.622490","169.229.60.105","192.168.1.164","TCP","60","80  >  1233 [FIN, ACK] Seq=34217 Ack=311 Win=64240 Len=0"
"1114","197.622549","192.168.1.164","169.229.60.105","TCP","54","1233  >  80 [ACK] Seq=311 Ack=34218 Win=17520 Len=0"
"1115","202.280191","192.168.1.164","169.229.60.105","TCP","54","1233  >  80 [RST, ACK] Seq=311 Ack=34218 Win=0 Len=0"
"1116","202.516183","192.168.1.164","142.104.100.111","HTTP","494","GET /~wkui/IEEE-WoNS.htm HTTP/1.1 "
"1117","202.523933","142.104.100.111","192.168.1.164","TCP","347","80  >  1235 [PSH, ACK] Seq=89921 Ack=1225 Win=8576 Len=293 [TCP segment of a reassembled PDU]"
"1118","202.526665","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=90214 Ack=1225 Win=8576 Len=1460 [TCP segment of a reassembled PDU]"
"1119","202.526681","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=1225 Ack=91674 Win=17520 Len=0"
"1120","202.530022","192.168.1.164","142.104.100.111","HTTP","364","GET /~wkui/IEEE-WoNS_files/background.html HTTP/1.1 "
"1121","202.533169","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=91674 Ack=1225 Win=8576 Len=1460 [TCP segment of a reassembled PDU]"
"1122","202.534607","142.104.100.111","192.168.1.164","TCP","1514","80  >  1235 [ACK] Seq=93134 Ack=1225 Win=8576 Len=1460 [TCP segment of a reassembled PDU]"
"1123","202.534632","192.168.1.164","142.104.100.111","TCP","54","1235  >  80 [ACK] Seq=1225 Ack=94594 Win=17520 Len=0"
